a,b,L
2.013660,-31.899312,5.500000
1.768914,-31.729776,5.500000
1.525580,-31.560240,5.500000
1.283658,-31.390708,5.500000
1.043150,-31.221181,5.500000
0.804055,-31.051662,5.500000
0.566374,-30.882154,5.500000
0.330107,-30.712659,5.500000
0.095254,-30.543178,5.500000
-0.138185,-30.373714,5.500000
-0.370209,-30.204268,5.500000
-0.600820,-30.034841,5.500000
-0.830016,-29.865436,5.500000
-1.057799,-29.696053,5.500000
-1.284169,-29.526694,5.500000
-1.509125,-29.357360,5.500000
-1.732667,-29.188053,5.500000
-1.954795,-29.018773,5.500000
-2.175510,-28.849521,5.500000
-2.394809,-28.680300,5.500000
-2.612693,-28.511110,5.500000
-2.829160,-28.341953,5.500000
-3.044209,-28.172830,5.500000
-3.257839,-28.003743,5.500000
-3.470048,-27.834696,5.500000
-3.680832,-27.665690,5.500000
-3.890191,-27.496728,5.500000
-4.098121,-27.327813,5.500000
-4.304619,-27.158950,5.500000
-4.509683,-26.990140,5.500000
-4.713311,-26.821390,5.500000
-4.915499,-26.652701,5.500000
-5.116246,-26.484079,5.500000
-5.315548,-26.315528,5.500000
-5.513405,-26.147053,5.500000
-5.709813,-25.978657,5.500000
-5.904771,-25.810346,5.500000
-6.098277,-25.642124,5.500000
-6.290331,-25.473997,5.500000
-6.480930,-25.305968,5.500000
-6.670075,-25.138044,5.500000
-6.857765,-24.970228,5.500000
-7.043999,-24.802527,5.500000
-7.228778,-24.634944,5.500000
-7.412102,-24.467485,5.500000
-7.593972,-24.300154,5.500000
-7.774390,-24.132957,5.500000
-7.953357,-23.965898,5.500000
-8.130874,-23.798982,5.500000
-8.306944,-23.632213,5.500000
-8.481569,-23.465598,5.500000
-8.654752,-23.299140,5.500000
-8.826497,-23.132844,5.500000
-8.996806,-22.966714,5.500000
-9.165684,-22.800756,5.500000
-9.333134,-22.634974,5.500000
-9.499162,-22.469372,5.500000
-9.663772,-22.303955,5.500000
-9.826970,-22.138727,5.500000
-9.988762,-21.973692,5.500000
-10.149153,-21.808854,5.500000
-10.308151,-21.644216,5.500000
-10.465763,-21.479783,5.500000
-10.621998,-21.315557,5.500000
-10.776863,-21.151541,5.500000
-10.930367,-20.987737,5.500000
