a,b,L
-13.857329,-47.310259,5.500000
-13.881863,-47.297076,5.500000
-13.906543,-47.283750,5.500000
-13.931371,-47.270280,5.500000
-13.956349,-47.256664,5.500000
-13.981480,-47.242898,5.500000
-14.006764,-47.228982,5.500000
-14.032205,-47.214912,5.500000
-14.057804,-47.200687,5.500000
-14.083563,-47.186305,5.500000
-14.109485,-47.171763,5.500000
-14.135570,-47.157059,5.500000
-14.161820,-47.142192,5.500000
-14.188238,-47.127159,5.500000
-14.214825,-47.111959,5.500000
-14.241582,-47.096589,5.500000
-14.268511,-47.081047,5.500000
-14.295613,-47.065332,5.500000
-14.322890,-47.049442,5.500000
-14.350343,-47.033375,5.500000
-14.377973,-47.017129,5.500000
-14.405782,-47.000703,5.500000
-14.433770,-46.984094,5.500000
-14.461938,-46.967302,5.500000
-14.490288,-46.950325,5.500000
-14.518820,-46.933160,5.500000
-14.547535,-46.915807,5.500000
-14.576434,-46.898263,5.500000
-14.605517,-46.880529,5.500000
-14.634785,-46.862601,5.500000
-14.664239,-46.844479,5.500000
-14.693879,-46.826160,5.500000
-14.723705,-46.807645,5.500000
-14.753719,-46.788931,5.500000
-14.783921,-46.770017,5.500000
-14.814311,-46.750901,5.500000
-14.844889,-46.731582,5.500000
-14.875657,-46.712060,5.500000
-14.906613,-46.692331,5.500000
-14.937759,-46.672396,5.500000
-14.969095,-46.652254,5.500000
-15.000620,-46.631902,5.500000
-15.032335,-46.611339,5.500000
-15.064240,-46.590566,5.500000
-15.096333,-46.569580,5.500000
-15.128616,-46.548381,5.500000
-15.161088,-46.526967,5.500000
-15.193748,-46.505339,5.500000
-15.226595,-46.483494,5.500000
-15.259631,-46.461433,5.500000
-15.292853,-46.439153,5.500000
-15.326262,-46.416655,5.500000
-15.359856,-46.393937,5.500000
-15.393637,-46.370998,5.500000
-15.427603,-46.347837,5.500000
-15.461754,-46.324453,5.500000
-15.496089,-46.300845,5.500000
-15.530608,-46.277013,5.500000
-15.565311,-46.252954,5.500000
-15.600198,-46.228668,5.500000
-15.635267,-46.204154,5.500000
-15.670518,-46.179411,5.500000
-15.705953,-46.154438,5.500000
-15.741569,-46.129232,5.500000
-15.777367,-46.103794,5.500000
-15.813347,-46.078122,5.500000
-15.849508,-46.052214,5.500000
-15.885851,-46.026069,5.500000
-15.922375,-45.999687,5.500000
-15.959081,-45.973065,5.500000
-15.995968,-45.946202,5.500000
-16.033036,-45.919097,5.500000
-16.070285,-45.891749,5.500000
-16.107716,-45.864155,5.500000
-16.145329,-45.836314,5.500000
-16.183123,-45.808224,5.500000
-16.221099,-45.779884,5.500000
-16.259256,-45.751293,5.500000
-16.297596,-45.722447,5.500000
-16.336119,-45.693347,5.500000
-16.374824,-45.663988,5.500000
-16.413712,-45.634371,5.500000
-16.452784,-45.604493,5.500000
-16.492041,-45.574352,5.500000
-16.531482,-45.543946,5.500000
-16.571108,-45.513272,5.500000
-16.610921,-45.482330,5.500000
-16.650920,-45.451117,5.500000
-16.691108,-45.419630,5.500000
-16.731483,-45.387869,5.500000
-16.772048,-45.355829,5.500000
-16.812804,-45.323510,5.500000
-16.853751,-45.290909,5.500000
-16.894891,-45.258024,5.500000
-16.936224,-45.224852,5.500000
-16.977753,-45.191391,5.500000
-17.019479,-45.157639,5.500000
-17.061402,-45.123594,5.500000
-17.103524,-45.089253,5.500000
-17.145847,-45.054613,5.500000
-17.188372,-45.019673,5.500000
-17.231100,-44.984430,5.500000
-17.274033,-44.948882,5.500000
-17.317171,-44.913027,5.500000
-17.360515,-44.876863,5.500000
-17.404068,-44.840387,5.500000
-17.447829,-44.803598,5.500000
-17.491800,-44.766493,5.500000
-17.535982,-44.729071,5.500000
-17.580376,-44.691330,5.500000
-17.624982,-44.653267,5.500000
-17.669803,-44.614881,5.500000
-17.714839,-44.576169,5.500000
-17.760091,-44.537131,5.500000
-17.805559,-44.497763,5.500000
-17.851246,-44.458065,5.500000
-17.897152,-44.418033,5.500000
-17.943278,-44.377667,5.500000
-17.989624,-44.336965,5.500000
-18.036193,-44.295924,5.500000
-18.082985,-44.254544,5.500000
-18.130000,-44.212821,5.500000
-18.177240,-44.170756,5.500000
-18.224707,-44.128345,5.500000
-18.272400,-44.085588,5.500000
-18.320320,-44.042482,5.500000
-18.368469,-43.999027,5.500000
-18.416848,-43.955220,5.500000
-18.465457,-43.911060,5.500000
-18.514298,-43.866545,5.500000
-18.563370,-43.821675,5.500000
-18.612676,-43.776446,5.500000
-18.662215,-43.730858,5.500000
-18.711988,-43.684910,5.500000
-18.761996,-43.638598,5.500000
-18.812240,-43.591922,5.500000
-18.862720,-43.544880,5.500000
-18.913437,-43.497471,5.500000
-18.964392,-43.449692,5.500000
-19.015584,-43.401543,5.500000
-19.067015,-43.353020,5.500000
-19.118684,-43.304124,5.500000
-19.170593,-43.254851,5.500000
-19.222742,-43.205201,5.500000
-19.275130,-43.155171,5.500000
-19.327759,-43.104761,5.500000
-19.380629,-43.053968,5.500000
-19.433740,-43.002791,5.500000
-19.487092,-42.951227,5.500000
-19.540686,-42.899276,5.500000
-19.594522,-42.846936,5.500000
-19.648599,-42.794204,5.500000
-19.702919,-42.741079,5.500000
-19.757481,-42.687559,5.500000
-19.812286,-42.633642,5.500000
-19.867333,-42.579326,5.500000
-19.922624,-42.524609,5.500000
-19.978157,-42.469489,5.500000
-20.033934,-42.413965,5.500000
-20.089953,-42.358033,5.500000
-20.146216,-42.301693,5.500000
-20.202721,-42.244941,5.500000
-20.259469,-42.187777,5.500000
-20.316460,-42.130197,5.500000
-20.373692,-42.072200,5.500000
-20.431167,-42.013783,5.500000
-20.488882,-41.954944,5.500000
-20.546838,-41.895682,5.500000
-20.605034,-41.835994,5.500000
